date_time,total_return (%),NAV,Drawdown(%)
23/12/2023,-0.545454189,13.24561313,-1.835215429
24/12/2023,-0.850431083,13.13296832,-2.67003927
25/12/2023,0.78881656,13.23656335,-1.902284421
26/12/2023,0.209208654,13.26425539,-1.697055511
27/12/2023,-0.510508493,13.19654024,-2.198900391
28/12/2023,-0.752067792,13.09729331,-2.934430962
29/12/2023,-0.985479306,12.96822219,-3.890992058
30/12/2023,-0.165375624,12.94677592,-4.049932929
31/12/2023,0.141476658,12.96509258,-3.914185981
01/01/2024,-0.100933292,12.95200649,-4.011168556
02/01/2024,0.185677115,12.9760554,-3.832939263
03/01/2024,-1.857004951,12.73508941,-5.618766342
04/01/2024,1.528058053,12.92968897,-4.176566301
05/01/2024,0.036958327,12.93446756,-4.141151563
06/01/2024,-0.542756781,12.86426486,-4.661431963
07/01/2024,-0.234461646,12.8341031,-4.884964339
08/01/2024,2.982337119,13.21685932,-2.048313325
09/01/2024,-0.394748405,13.16468598,-2.434976045
10/01/2024,2.320479923,13.47016987,-0.170999253
11/01/2024,0.135971422,13.48848545,-0.035260341
12/01/2024,2.606972264,13.84012653,0
13/01/2024,-0.525979238,13.76733034,-0.525979238
14/01/2024,1.247791469,13.93911791,0
15/01/2024,-0.888354793,13.81528909,-0.888354793
16/01/2024,-1.032795569,13.67260539,-1.911975473
17/01/2024,0.07638625,13.68304938,-1.83704971
18/01/2024,1.97591737,13.95341513,0
19/01/2024,-0.639204318,13.8642243,-0.639204318
20/01/2024,0.162963312,13.8868179,-0.477282675
21/01/2024,0.118309451,13.90324732,-0.359537894
22/01/2024,3.219094672,14.35080601,0
23/01/2024,0.28353562,14.39149566,0
24/01/2024,-0.570939604,14.30932891,-0.570939604
25/01/2024,-0.083565092,14.29737131,-0.654027589
26/01/2024,-0.412521742,14.23839154,-1.063851325
27/01/2024,-0.002920097,14.23797577,-1.066740357
28/01/2024,-0.125397049,14.22012176,-1.190799744
29/01/2024,0.747394626,14.32640219,-0.452305091
30/01/2024,0.104360553,14.3413533,-0.348416566
31/01/2024,-1.092036527,14.18474049,-1.436648257
01/02/2024,-0.594111945,14.10046725,-2.022224903
02/02/2024,-0.096132282,14.08691215,-2.116413174
03/02/2024,0.037064101,14.09213334,-2.080133503
04/02/2024,0.273947878,14.13073844,-1.811884106
05/02/2024,-0.070686609,14.1207499,-1.881289956
06/02/2024,-1.451412928,13.91579951,-3.305397598
07/02/2024,-0.904523917,13.78992777,-4.180023404
08/02/2024,0.433039052,13.84964354,-3.765085485
09/02/2024,5.453346063,14.60491254,0
10/02/2024,1.957857828,14.89085596,0
11/02/2024,1.566821807,15.12416914,0
12/02/2024,8.800359518,16.4551504,0
13/02/2024,0.160273293,16.48152361,0
14/02/2024,5.660261004,17.41442086,0
15/02/2024,-0.800610941,17.2749991,-0.800610941
16/02/2024,-0.800534603,17.13670676,-1.594736377
17/02/2024,-0.780948947,17.00287782,-2.363231247
18/02/2024,-0.737556206,16.87747204,-3.083357294
19/02/2024,-0.723218321,16.75541107,-3.78427621
20/02/2024,-0.772696802,16.62594255,-4.52773203
21/02/2024,1.696910534,16.90806992,-2.907653057
22/02/2024,4.402973403,17.65252774,0
23/02/2024,-2.59661241,17.19416002,-2.59661241
24/02/2024,0.88082358,17.34561023,-1.738660404
25/02/2024,-1.696910534,17.05127074,-3.406067427
26/02/2024,3.145160903,17.58756064,-0.368032825
27/02/2024,-1.194909269,17.37740525,-1.558544436
28/02/2024,0.533702905,17.47014897,-1.033159528
29/02/2024,0.760133409,17.60294541,-0.280879509
01/03/2024,0.190487722,17.63647686,-0.090926828
02/03/2024,-0.163920437,17.60756707,-0.254698217
03/03/2024,0.948497887,17.77457447,0
04/03/2024,4.762709699,18.62112585,0
05/03/2024,0.533702905,18.72050734,0
06/03/2024,2.59661241,19.20660636,0
07/03/2024,0.760133409,19.35260219,0
08/03/2024,1.274315491,19.5992154,0
09/03/2024,0.354065535,19.66860946,0
10/03/2024,0.487197411,19.76443442,0
11/03/2024,0.565394612,19.87618147,0
12/03/2024,0.311453061,19.93808644,0
13/03/2024,1.033074628,20.14406176,0
14/03/2024,0.326884914,20.20990965,0
15/03/2024,2.120455097,20.63845171,0
16/03/2024,-0.126335889,20.61237794,-0.126335889
17/03/2024,0.520061758,20.71957504,0
18/03/2024,0.17707741,20.75626472,0
19/03/2024,0.406043904,20.84054427,0
20/03/2024,1.596669293,21.17329884,0
21/03/2024,-1.491190672,20.85756459,-1.491190672
22/03/2024,-0.180959996,20.81982074,-1.669452209
23/03/2024,-0.11709686,20.79544138,-1.784594193
24/03/2024,-0.210935154,20.75157648,-1.991765011
25/03/2024,-1.01277471,20.54140977,-2.984367628
26/03/2024,0.162964557,20.57488498,-2.826266533
27/03/2024,0.147538164,20.60524079,-2.682898191
28/03/2024,-0.427731278,20.51710573,-3.099153874
29/03/2024,-0.977670512,20.31651604,-4.046524872
30/03/2024,-0.15872439,20.28426877,-4.198826441
31/03/2024,-0.094905282,20.26501793,-4.289746814
01/04/2024,-0.024136312,20.2601267,-4.31284774
02/04/2024,-0.028688639,20.25431435,-4.340299081
03/04/2024,0.322075616,20.31954856,-4.03220251
04/04/2024,-0.47397444,20.22323909,-4.487065341
05/04/2024,-0.838902837,20.05358576,-5.28832606
06/04/2024,-0.070634666,20.03942098,-5.355225334
07/04/2024,0.015083195,20.04244356,-5.340949878
08/04/2024,-0.208118306,20.00073157,-5.53795269
09/04/2024,0.221973196,20.04512783,-5.328272265
10/04/2024,-0.080055757,20.02908055,-5.404062433
11/04/2024,-0.175776675,19.9938741,-5.570340027
12/04/2024,-0.14505149,19.96487269,-5.707311655
13/04/2024,0.898424719,20.14424204,-4.860162835
14/04/2024,4.320554774,21.01458505,-0.749594058
15/04/2024,0.074419532,21.03022401,-0.675732371
16/04/2024,0.706078743,21.17871395,0
17/04/2024,-0.142579201,21.14851751,-0.142579201
18/04/2024,-1.027453308,20.93122637,-1.168567574
19/04/2024,-1.520872625,20.61288907,-2.671667775
20/04/2024,-0.075099957,20.5974088,-2.744761311
21/04/2024,0.038560993,20.60535137,-2.707258725
22/04/2024,0.095225024,20.62497282,-2.614611689
23/04/2024,0.43229139,20.7141328,-2.19362304
24/04/2024,0.303678587,20.77703719,-1.896606016
25/04/2024,0.755899754,20.93409076,-1.155042702
26/04/2024,0.240858595,20.98451232,-0.916966127
27/04/2024,0.113067534,21.00823899,-0.804935384
28/04/2024,0.005575895,21.00941038,-0.799404371
29/04/2024,0.031524211,21.01603344,-0.768132166
30/04/2024,-0.227123323,20.96830112,-0.993510882
01/05/2024,0.758187685,21.1272802,-0.242855874
02/05/2024,1.268253948,21.39522776,0
03/05/2024,0.489302072,21.49991506,0
04/05/2024,0.017723663,21.50372563,0
05/05/2024,0.017531264,21.5074955,0
06/05/2024,0.303070241,21.57267832,0
07/05/2024,-0.058854838,21.55998176,-0.058854838
08/05/2024,0.555641798,21.67977803,0
09/05/2024,0.093850166,21.70012454,0
10/05/2024,-0.24787653,21.64633502,-0.24787653
11/05/2024,-0.198829712,21.60329567,-0.44621339
12/05/2024,0.008969218,21.60523332,-0.437284194
13/05/2024,-0.296302255,21.54121653,-0.732290766
14/05/2024,-0.250537158,21.48724778,-0.980993263
15/05/2024,-0.523640325,21.37473188,-1.499496712
16/05/2024,-0.02223799,21.36997857,-1.521401244
17/05/2024,-0.148020446,21.33834663,-1.667169705
18/05/2024,0.088738207,21.3572819,-1.579910915
19/05/2024,0.202597148,21.40055114,-1.380514621
20/05/2024,0.019059387,21.40462996,-1.361718352
21/05/2024,0.542817757,21.52081809,-0.826292244
22/05/2024,1.615913586,21.86857591,0
23/05/2024,0.661101437,22.01314938,0
24/05/2024,0.558320107,22.13605322,0
25/05/2024,-0.159064419,22.10084264,-0.159064419
26/05/2024,-0.022444103,22.0958823,-0.181472821
27/05/2024,-0.055437959,22.0836328,-0.236810176
28/05/2024,0.50029863,22.19411691,0
29/05/2024,0.102662661,22.21690198,0
30/05/2024,-0.165459528,22.180142,-0.165459528
31/05/2024,-0.187218778,22.13861661,-0.352368535
01/06/2024,0.001396208,22.13892571,-0.350977246
02/06/2024,-0.140958239,22.10771907,-0.491440754
03/06/2024,-0.147089767,22.07520088,-0.637807662
04/06/2024,-0.020230167,22.07073503,-0.6579088
05/06/2024,-0.198218058,22.02698684,-0.854822763
06/06/2024,0.010160958,22.029225,-0.844748664
07/06/2024,-0.048469521,22.01854754,-0.892808739
08/06/2024,0.654468824,22.16265207,-0.24418307
09/06/2024,0.052288615,22.17424061,-0.192022135
10/06/2024,-0.117794805,22.14812051,-0.309590748
11/06/2024,-0.009689439,22.14597448,-0.319250189
12/06/2024,-0.647706313,22.0025336,-0.964888699
13/06/2024,-0.124555007,21.97512835,-1.088241888
14/06/2024,-0.003749585,21.97430437,-1.091950669
15/06/2024,0.223433449,22.02340232,-0.870957003
16/06/2024,0.114793484,22.04868375,-0.757163321
17/06/2024,-0.062443315,22.03491582,-0.819133838
18/06/2024,1.79492619,22.43042629,0
19/06/2024,-0.489548877,22.32061839,-0.489548877
20/06/2024,-1.028291439,22.09109738,-1.512806327
21/06/2024,0.001791853,22.09149322,-1.511041581
22/06/2024,0.083530834,22.10994643,-1.428772933
23/06/2024,0.107995208,22.13382412,-1.322320731
24/06/2024,1.079767945,22.37281805,-0.256830781
25/06/2024,0.496701859,22.48394426,0
26/06/2024,0.14901807,22.5174494,0
27/06/2024,-0.060496598,22.5038271,-0.060496598
28/06/2024,0.248241355,22.55969091,0
29/06/2024,-0.001861528,22.55927096,-0.001861528
30/06/2024,-0.274381428,22.49737251,-0.276237848
01/07/2024,-0.237497301,22.44394185,-0.513079092
02/07/2024,-0.231220699,22.39204681,-0.743113446
03/07/2024,-0.051487118,22.38051779,-0.794217956
04/07/2024,0.556544711,22.50507538,-0.242093423
05/07/2024,5.098426271,23.65248006,0
06/07/2024,1.178414132,23.93120423,0
07/07/2024,-0.005693387,23.92984173,-0.005693387
08/07/2024,-0.804894791,23.73723168,-0.810542352
09/07/2024,-0.047133478,23.7260435,-0.857293793
10/07/2024,0.065581965,23.7416035,-0.792274059
11/07/2024,0.310017728,23.81520668,-0.484712521
12/07/2024,-0.04926834,23.80347333,-0.533742051
13/07/2024,-0.019884369,23.79874015,-0.553520289
14/07/2024,0.089244072,23.81997912,-0.464770201
15/07/2024,0.263788265,23.88281343,-0.202207945
16/07/2024,1.272007511,24.18660461,0
17/07/2024,0.675479484,24.34998016,0
18/07/2024,0.692220998,24.51853584,0
19/07/2024,0.384046855,24.6126985,0
20/07/2024,0.349411823,24.69869818,0
21/07/2024,0.050555645,24.71118477,0
22/07/2024,0.931641904,24.94140452,0
23/07/2024,1.087992599,25.21276516,0
24/07/2024,0.196207925,25.2622346,0
25/07/2024,0.496062926,25.38755118,0
26/07/2024,-0.02915137,25.38015036,-0.02915137
27/07/2024,-0.184357975,25.33336003,-0.213455602
28/07/2024,0.039451222,25.34335435,-0.174088591
29/07/2024,0.17261613,25.38710107,-0.001772966
30/07/2024,0.3643514,25.47959932,0
31/07/2024,-0.083303412,25.45837395,-0.083303412
01/08/2024,0.047638817,25.47050202,-0.03570428
02/08/2024,0.066748595,25.48750322,0
03/08/2024,0.152943359,25.52648466,0
04/08/2024,3.886821391,26.51865353,0
05/08/2024,2.65663226,27.22315663,0
06/08/2024,1.178336843,27.54393712,0
,,,
"** Notes : From 14/3/2024 to 6/8/2024, only realized P&L is
 calculated ; unrealized P&L is not included
(see page 7 of the deck).",,,
