Pair,Trading ID,Trading Time,Timestamp(ms),Trading Type,Trading Price,Trading Amount,Trading Cost,PnL,Fee
BTC/USDT:USDT,1023071431,2024-09-06 10:45:57.029,1725590757029,buy,56841.1,1.0,568.411,3.6726953168044077,-0.1136822
BTC/USDT:USDT,1023139245,2024-09-06 12:56:08.722,1725598568722,buy,56644.7,1.0,566.447,5.6366953168044077,-0.1132894
BTC/USDT:USDT,1023246019,2024-09-06 15:20:14.649,1725607214649,sell,55868.4,1.0,558.684,0,-0.1117368
BTC/USDT:USDT,1023564931,2024-09-06 19:30:16.766,1725622216766,buy,56006.9,1.0,560.069,10.6747257851239669,-0.1120138
BTC/USDT:USDT,1023841207,2024-09-06 21:06:16.589,1725627976589,buy,56728.8,1.0,567.288,3.4557257851239669,-0.1134576
BTC/USDT:USDT,1023852454,2024-09-06 21:15:23.761,1725628523761,buy,56842.0,1.0,568.42,2.3237257851239669,-0.113684
BTC/USDT:USDT,1024197860,2024-09-06 22:20:17.924,1725632417924,sell,55271.3,3.0,1658.139,0,-0.3316278
BTC/USDT:USDT,1024278654,2024-09-06 22:35:26.996,1725633326996,sell,54871.3,1.0,548.713,0,-0.1097426
BTC/USDT:USDT,1024341616,2024-09-06 22:50:27.233,1725634227233,sell,54780.9,1.0,547.809,0,-0.1095618
BTC/USDT:USDT,1025423926,2024-09-07 04:55:29.956,1725656129956,sell,52772.6,1.0,527.726,0,-0.1055452
BTC/USDT:USDT,1025551441,2024-09-07 05:35:21.972,1725658521972,buy,53541.3,1.0,535.413,24.4018523458359822,-0.1070826
BTC/USDT:USDT,1025981601,2024-09-07 17:28:15.403,1725701295403,buy,54246.8,2.0,1084.936,34.6937046916719644,-0.2169872
BTC/USDT:USDT,1026135291,2024-09-07 22:25:51.504,1725719151504,buy,54596.2,0.8,436.7696,11.0822818766687858,-0.08735392
BTC/USDT:USDT,1026135292,2024-09-07 22:25:51.504,1725719151504,buy,54596.2,0.2,109.1924,2.7705704691671964,-0.02183848
BTC/USDT:USDT,1026226410,2024-09-08 00:40:39.425,1725727239425,buy,54516.1,1.0,545.161,14.6538523458359822,-0.1090322
BTC/USDT:USDT,1026686583,2024-09-08 17:15:19.799,1725786919799,sell,54666.2,1.0,546.662,0,-0.1093324
BTC/USDT:USDT,1026775714,2024-09-08 20:36:09.966,1725798969966,buy,54412.9,2.0,1088.258,28.4488486148195239,-0.2176516
BTC/USDT:USDT,1026928694,2024-09-08 23:21:37.135,1725808897135,buy,54065.2,1.0,540.652,17.701424307409762,-0.1081304
BTC/USDT:USDT,1027891340,2024-09-09 16:56:11.548,1725872171548,buy,55222.6,1.0,552.226,6.127424307409762,-0.1104452
BTC/USDT:USDT,1027942066,2024-09-09 17:31:19.595,1725874279595,buy,55317.2,1.0,553.172,5.181424307409762,-0.1106344
BTC/USDT:USDT,1027993385,2024-09-09 18:35:18.084,1725878118084,buy,55383.2,1.0,553.832,4.521424307409762,-0.1107664
BTC/USDT:USDT,1028542524,2024-09-10 00:25:16.189,1725899116189,buy,56141.2,1.0,561.412,-3.058575692590238,-0.1122824
BTC/USDT:USDT,1028551456,2024-09-10 00:30:25.517,1725899425517,buy,56134.1,2.0,1122.682,-5.9751513851804761,-0.2245364
BTC/USDT:USDT,1028633097,2024-09-10 01:00:17.522,1725901217522,buy,56457.7,3.0,1693.731,0,-0.3387462
BTC/USDT:USDT,1028735919,2024-09-10 01:50:43.948,1725904243948,buy,56559.2,1.0,565.592,0,-0.1131184
BTC/USDT:USDT,1028812105,2024-09-10 02:46:11.871,1725907571871,buy,56557.4,1.0,565.574,0,-0.1131148
BTC/USDT:USDT,1029236645,2024-09-10 08:16:11.464,1725927371464,buy,56756.2,1.0,567.562,0,-0.1135124
BTC/USDT:USDT,1030106755,2024-09-10 23:55:37.157,1725983737157,sell,56680.4,1.7,963.5668,2.3700833333333333,-0.19271336
BTC/USDT:USDT,1030106756,2024-09-10 23:55:37.165,1725983737165,sell,56680.4,0.3,170.0412,0.41825,-0.03400824
BTC/USDT:USDT,1030571340,2024-09-11 08:26:11.479,1726014371479,buy,57497.3,1.0,574.973,0,-0.1149946
BTC/USDT:USDT,1030769396,2024-09-11 10:41:41.890,1726022501890,sell,56909.2,1.0,569.092,1.7695333333333333,-0.1138184
BTC/USDT:USDT,1030906317,2024-09-11 12:30:44.834,1726029044834,sell,56495.6,0.2,112.9912,-0.4732933333333333,-0.02259824
BTC/USDT:USDT,1030906318,2024-09-11 12:30:44.834,1726029044834,sell,56495.6,0.2,112.9912,-0.4732933333333333,-0.02259824
BTC/USDT:USDT,1030906319,2024-09-11 12:30:44.834,1726029044834,sell,56495.6,0.2,112.9912,-0.4732933333333333,-0.02259824
BTC/USDT:USDT,1030906320,2024-09-11 12:30:44.834,1726029044834,sell,56495.6,0.2,112.9912,-0.4732933333333333,-0.02259824
BTC/USDT:USDT,1030906321,2024-09-11 12:30:44.834,1726029044834,sell,56495.6,0.2,112.9912,-0.4732933333333333,-0.02259824
BTC/USDT:USDT,1031064927,2024-09-11 15:25:17.107,1726039517107,sell,56601.9,1.0,566.019,-1.3034666666666667,-0.1132038
BTC/USDT:USDT,1031643046,2024-09-11 22:00:26.944,1726063226944,sell,55704.4,1.0,557.044,-10.2784666666666667,-0.1114088
BTC/USDT:USDT,1031811061,2024-09-11 23:00:41.783,1726066841783,sell,55958.1,1.0,559.581,-7.7414666666666667,-0.1119162
BTC/USDT:USDT,1032156572,2024-09-12 01:15:20.069,1726074920069,buy,57676.8,1.0,576.768,0,-0.1153536
BTC/USDT:USDT,1032209244,2024-09-12 01:40:17.758,1726076417758,buy,57728.1,2.0,1154.562,0,-0.2309124
BTC/USDT:USDT,1032274062,2024-09-12 02:25:14.558,1726079114558,buy,57946.9,1.0,579.469,0,-0.1158938
BTC/USDT:USDT,1034431009,2024-09-13 20:50:46.107,1726231846107,sell,57866.5,1.0,578.665,0.96525,-0.115733
BTC/USDT:USDT,1034619390,2024-09-13 22:45:42.916,1726238742916,buy,58297.0,1.0,582.97,0,-0.116594
BTC/USDT:USDT,1034685430,2024-09-13 23:20:24.932,1726240824932,buy,58460.9,1.0,584.609,0,-0.1169218
BTC/USDT:USDT,1034844261,2024-09-13 23:41:12.824,1726242072824,buy,59398.9,1.0,593.989,0,-0.1187978
BTC/USDT:USDT,1034855584,2024-09-13 23:45:39.701,1726242339701,buy,59396.9,1.0,593.969,0,-0.1187938
BTC/USDT:USDT,1034974337,2024-09-14 00:25:16.617,1726244716617,buy,59692.7,0.7,417.8489,0,-0.08356978
BTC/USDT:USDT,1035540983,2024-09-14 09:36:24.827,1726277784827,buy,60540.9,0.6,363.2454,0,-0.07264908
BTC/USDT:USDT,1035896845,2024-09-14 21:41:30.157,1726321290157,sell,59689.0,1.7,1014.713,17.2983090361445783,-0.2029426
BTC/USDT:USDT,1036793401,2024-09-16 06:20:16.381,1726438816381,sell,59416.2,0.6,356.4972,4.4684855421686747,-0.07129944
BTC/USDT:USDT,1036802457,2024-09-16 06:40:34.780,1726440034780,sell,59421.0,0.7,415.947,5.2468331325301205,-0.0831894
BTC/USDT:USDT,1036883265,2024-09-16 07:15:14.280,1726442114280,sell,58857.0,0.7,411.999,1.2988331325301205,-0.0823998
BTC/USDT:USDT,1037136251,2024-09-16 10:10:15.417,1726452615417,sell,58469.0,2.1,1227.849,-4.2515006024096386,-0.2455698
BTC/USDT:USDT,1037253838,2024-09-16 11:50:22.450,1726458622450,sell,58556.4,0.7,409.8948,-0.8053668674698795,-0.08197896
BTC/USDT:USDT,1037702636,2024-09-16 21:55:14.522,1726494914522,sell,58496.5,0.7,409.4755,-1.2246668674698795,-0.0818951
BTC/USDT:USDT,1037824821,2024-09-16 22:40:15.539,1726497615539,sell,57755.0,0.7,404.285,-6.4151668674698795,-0.080857
BTC/USDT:USDT,1037868243,2024-09-16 23:05:23.836,1726499123836,sell,57658.8,0.8,461.2704,-4.0506096385542169,-0.09225408
BTC/USDT:USDT,1037886040,2024-09-16 23:15:16.183,1726499716183,sell,57854.1,1.8,1041.3738,0,-0.20827476
BTC/USDT:USDT,1038603430,2024-09-17 15:10:31.269,1726557031269,buy,58576.2,1.5,878.643,-11.3641363636363636,-0.1757286
BTC/USDT:USDT,1038692698,2024-09-17 17:27:44.537,1726565264537,buy,58747.0,0.7,411.229,-6.4988636363636364,-0.0822458
BTC/USDT:USDT,1038801069,2024-09-17 19:16:10.887,1726571770887,buy,59108.5,0.7,413.7595,0,-0.0827519
BTC/USDT:USDT,1038838979,2024-09-17 20:15:15.264,1726575315264,buy,59065.4,0.7,413.4578,0,-0.08269156
BTC/USDT:USDT,1038918117,2024-09-17 21:25:15.398,1726579515398,buy,59338.1,0.7,415.3667,0,-0.08307334
BTC/USDT:USDT,1038966374,2024-09-17 21:50:16.332,1726581016332,buy,58921.0,2.5,1473.025,0,-0.294605
BTC/USDT:USDT,1039489607,2024-09-17 23:45:47.357,1726587947357,buy,60972.9,1.1,670.7019,0,-0.13414038
BTC/USDT:USDT,1040384887,2024-09-18 17:01:01.580,1726650061580,sell,60183.1,1.2,722.1972,9.2896421052631579,-0.14443944
BTC/USDT:USDT,1040531611,2024-09-18 18:42:09.856,1726656129856,sell,59857.2,0.7,419.0004,3.1376578947368421,-0.08380008
BTC/USDT:USDT,1040632090,2024-09-18 21:06:07.840,1726664767840,sell,60018.1,0.7,420.1267,4.2639578947368421,-0.08402534
BTC/USDT:USDT,1042033231,2024-09-19 07:41:12.845,1726702872845,buy,61297.0,0.6,367.782,0,-0.0735564
BTC/USDT:USDT,1042531573,2024-09-19 12:21:45.498,1726719705498,buy,62032.9,0.6,372.1974,0,-0.07443948
BTC/USDT:USDT,1042591053,2024-09-19 14:11:49.921,1726726309921,buy,61881.9,0.7,433.1733,0,-0.08663466
BTC/USDT:USDT,1044565845,2024-09-20 19:00:16.451,1726830016451,sell,63709.2,0.7,445.9644,23.8881218947368421,-0.08919288
BTC/USDT:USDT,1045731702,2024-09-21 22:00:53.498,1726927253498,sell,63216.6,0.7,442.5162,20.4399218947368421,-0.08850324
BTC/USDT:USDT,1045737874,2024-09-21 22:10:35.346,1726927835346,sell,63164.5,0.6,378.987,17.2073330526315789,-0.0757974
BTC/USDT:USDT,1045888331,2024-09-22 05:53:10.842,1726955590842,buy,63061.9,0.5,315.3095,0,-0.0630619
BTC/USDT:USDT,1045888349,2024-09-22 05:53:11.750,1726955591750,buy,63061.9,0.1,63.0619,0,-0.01261238
BTC/USDT:USDT,1045888419,2024-09-22 05:53:22.312,1726955602312,buy,63061.9,0.3,189.1857,0,-0.03783714
BTC/USDT:USDT,1045888422,2024-09-22 05:53:26.231,1726955606231,buy,63061.9,0.7,441.4333,0,-0.08828666
BTC/USDT:USDT,1046090637,2024-09-22 12:33:18.121,1726979598121,buy,63142.5,0.7,441.9975,0,-0.0883995
BTC/USDT:USDT,1046146942,2024-09-22 15:34:04.958,1726990444958,sell,62969.5,0.7,440.7865,10.2354878649453823,-0.0881573
BTC/USDT:USDT,1046282102,2024-09-22 19:35:18.975,1727004918975,sell,62761.7,0.9,564.8553,11.2897129692154916,-0.11297106
BTC/USDT:USDT,1046291131,2024-09-22 19:41:16.205,1727005276205,sell,62833.1,0.7,439.8317,9.2806878649453823,-0.08796634
BTC/USDT:USDT,1046627357,2024-09-23 05:15:27.810,1727039727810,buy,63270.2,1.3,822.5126,0,-0.16450252
BTC/USDT:USDT,1046844935,2024-09-23 06:55:20.137,1727045720137,buy,63812.1,0.6,382.8726,0,-0.07657452
BTC/USDT:USDT,1046883516,2024-09-23 07:05:16.991,1727046316991,buy,63797.6,0.7,446.5832,0,-0.08931664
BTC/USDT:USDT,1046899403,2024-09-23 07:10:30.303,1727046630303,buy,63709.0,0.6,382.254,0,-0.0764508
BTC/USDT:USDT,1049532716,2024-09-25 01:50:42.479,1727200242479,sell,63891.1,4.2,2683.4262,55.4177647691962713,-0.53668524
BTC/USDT:USDT,1049558525,2024-09-25 02:00:36.104,1727200836104,buy,63815.1,2.0,1276.302,0,-0.2552604
BTC/USDT:USDT,1049684820,2024-09-25 04:00:14.360,1727208014360,buy,64308.7,1.0,643.087,0,-0.1286174
BTC/USDT:USDT,1049730987,2024-09-25 04:10:39.515,1727208639515,buy,64337.9,0.6,386.0274,0,-0.07720548
BTC/USDT:USDT,1049745867,2024-09-25 04:21:02.104,1727209262104,buy,64258.8,1.0,642.588,0,-0.1285176
BTC/USDT:USDT,1049814564,2024-09-25 05:51:37.188,1727214697188,buy,64132.9,0.7,448.9303,0,-0.08978606
BTC/USDT:USDT,1050384852,2024-09-25 16:34:07.548,1727253247548,sell,63868.6,1.0,638.686,1.9233577801171736,-0.1277372
BTC/USDT:USDT,1050477605,2024-09-25 18:31:03.410,1727260263410,sell,63727.2,2.3,1465.7256,1.1715228942694993,-0.29314512
BTC/USDT:USDT,1050524246,2024-09-25 19:55:22.638,1727265322638,sell,63823.7,0.7,446.7659,1.0320504460820215,-0.08935318
BTC/USDT:USDT,1050696989,2024-09-25 23:00:15.340,1727276415340,sell,63937.8,0.6,383.6268,1.5692146680703042,-0.07672536
BTC/USDT:USDT,1050867785,2024-09-26 01:41:12.601,1727286072601,sell,63144.0,1.0,631.44,-5.3226422198828264,-0.126288
BTC/USDT:USDT,1050884786,2024-09-26 01:55:15.081,1727286915081,sell,63163.2,1.4,884.2848,-7.182899107835957,-0.17685696
BTC/USDT:USDT,1051236120,2024-09-26 10:00:58.525,1727316058525,sell,63153.5,1.3,820.9955,-1.5682926659648479,-0.1641991
BTC/USDT:USDT,1051452764,2024-09-26 15:40:42.806,1727336442806,buy,63838.9,1.0,638.389,-6.854,-0.1276778
BTC/USDT:USDT,1051510253,2024-09-26 17:15:19.180,1727342119180,buy,63627.3,0.7,445.3911,0,-0.08907822
BTC/USDT:USDT,1051663412,2024-09-26 18:40:17.267,1727347217267,buy,64388.7,1.2,772.6644,0,-0.15453288
BTC/USDT:USDT,1051663413,2024-09-26 18:40:17.279,1727347217279,buy,64388.7,1.4,901.4418,0,-0.18028836
BTC/USDT:USDT,1051699331,2024-09-26 19:05:17.601,1727348717601,buy,64337.9,1.0,643.379,0,-0.1286758
BTC/USDT:USDT,1051727734,2024-09-26 19:30:32.768,1727350232768,buy,64344.7,0.6,386.0682,0,-0.07721364
BTC/USDT:USDT,1051746516,2024-09-26 19:55:56.239,1727351756239,buy,64414.8,0.7,450.9036,0,-0.09018072
BTC/USDT:USDT,1051819779,2024-09-26 20:45:18.839,1727354718839,buy,64594.8,0.6,387.5688,0,-0.07751376
BTC/USDT:USDT,1051854035,2024-09-26 21:25:18.459,1727357118459,buy,64344.9,0.7,450.4143,0,-0.09008286
BTC/USDT:USDT,1053494076,2024-09-27 20:12:04.586,1727439124586,sell,65474.0,1.4,916.636,16.2064811594202899,-0.1833272
BTC/USDT:USDT,1054054802,2024-09-28 01:55:20.954,1727459720954,sell,65871.6,0.6,395.2296,9.3312347826086957,-0.07904592
BTC/USDT:USDT,1054092734,2024-09-28 02:40:41.746,1727462441746,sell,65629.1,0.7,459.4037,9.1889405797101449,-0.09188074
BTC/USDT:USDT,1054594022,2024-09-28 21:47:04.502,1727531224502,sell,65593.3,0.6,393.5598,7.6614347826086957,-0.07871196
BTC/USDT:USDT,1054924256,2024-09-29 14:32:14.476,1727591534476,sell,65619.4,2.0,1312.388,26.0601159420289855,-0.2624776
BTC/USDT:USDT,1055007762,2024-09-29 19:12:17.545,1727608337545,sell,65625.3,0.6,393.7518,7.8534347826086957,-0.07875036
BTC/USDT:USDT,1055177200,2024-09-30 04:00:17.921,1727640017921,buy,65952.8,1.6,1055.2448,0,-0.21104896
BTC/USDT:USDT,1055549487,2024-09-30 10:21:11.809,1727662871809,sell,64581.7,0.3,193.7451,-2.2251394648829431,-0.03874902
BTC/USDT:USDT,1055549488,2024-09-30 10:21:11.809,1727662871809,sell,64581.7,0.6,387.4902,-4.4502789297658863,-0.07749804
BTC/USDT:USDT,1055556596,2024-09-30 10:26:14.576,1727663174576,sell,64534.3,0.7,451.7401,-5.5237920847268673,-0.09034802
BTC/USDT:USDT,1055670037,2024-09-30 11:40:41.135,1727667641135,sell,64547.1,0.7,451.8297,-5.4341920847268673,-0.09036594
BTC/USDT:USDT,1055715716,2024-09-30 12:40:30.564,1727671230564,sell,64471.3,0.6,386.8278,-2.5563394648829431,-0.07736556
BTC/USDT:USDT,1055753740,2024-09-30 14:06:12.511,1727676372511,sell,64663.8,0.7,452.6466,0,-0.09052932
BTC/USDT:USDT,1056156506,2024-09-30 18:26:10.555,1727691970555,sell,63523.1,1.2,762.2772,0,-0.15245544
BTC/USDT:USDT,1056156507,2024-09-30 18:26:10.564,1727691970564,sell,63523.1,0.8,508.1848,0,-0.10163696
BTC/USDT:USDT,1057105741,2024-10-01 11:36:17.978,1727753777978,sell,63583.3,0.7,445.0831,0,-0.08901662
BTC/USDT:USDT,1057330261,2024-10-01 18:00:26.246,1727776826246,buy,63866.8,1.7,1085.7356,-0.6735675675675676,-0.21714712
BTC/USDT:USDT,1057601335,2024-10-01 21:55:15.284,1727790915284,sell,62666.5,2.1,1315.9965,0,-0.2631993
BTC/USDT:USDT,1058938423,2024-10-02 04:55:20.540,1727816120540,sell,60785.5,0.8,486.284,0,-0.0972568
BTC/USDT:USDT,1059000481,2024-10-02 05:50:24.434,1727819424434,sell,61023.6,1.0,610.236,0,-0.1220472
BTC/USDT:USDT,1059178654,2024-10-02 09:05:28.060,1727831128060,sell,61253.8,0.7,428.7766,0,-0.08575532
BTC/USDT:USDT,1059545706,2024-10-02 18:05:20.836,1727863520836,buy,61200.5,1.7,1040.4085,20.246399221949222,-0.2080817
BTC/USDT:USDT,1060564610,2024-10-03 03:50:21.512,1727898621512,sell,60039.5,0.8,480.316,0,-0.0960632
BTC/USDT:USDT,1060648080,2024-10-03 04:35:17.463,1727901317463,sell,60585.0,0.6,363.51,0,-0.072702
BTC/USDT:USDT,1060856007,2024-10-03 08:35:57.254,1727915757254,sell,60908.1,0.7,426.3567,0,-0.08527134
BTC/USDT:USDT,1061429043,2024-10-03 19:40:42.254,1727955642254,buy,60758.2,0.7,425.3074,7.4290468345618346,-0.08506148
BTC/USDT:USDT,1062963148,2024-10-04 21:00:26.205,1728046826205,buy,61962.5,0.5,309.8125,-0.7150379753129753,-0.0619625
BTC/USDT:USDT,1063299136,2024-10-04 23:25:31.687,1728055531687,buy,61604.3,0.7,431.2301,1.5063468345618346,-0.08624602
BTC/USDT:USDT,1063351747,2024-10-05 00:05:31.440,1728057931440,buy,61819.0,0.6,370.914,0.0029544296244296,-0.0741828
BTC/USDT:USDT,1063351748,2024-10-05 00:05:31.440,1728057931440,buy,61819.0,0.4,247.276,0.0019696197496198,-0.0494552
BTC/USDT:USDT,1063471706,2024-10-05 01:25:18.012,1728062718012,buy,62121.0,2.8,1739.388,-8.4422126617526617,-0.3478776
BTC/USDT:USDT,1063990812,2024-10-05 21:50:14.440,1728136214440,buy,62124.2,0.6,372.7452,-1.8282455703755704,-0.07454904
BTC/USDT:USDT,1064167610,2024-10-06 06:27:57.116,1728167277116,sell,61981.4,1.3,805.7582,0,-0.16115164
BTC/USDT:USDT,1064716998,2024-10-07 05:16:20.972,1728249380972,buy,62584.6,0.7,438.0922,-4.6190736079033579,-0.08761844
BTC/USDT:USDT,1065000866,2024-10-07 09:20:38.483,1728264038483,buy,63826.9,0.6,382.9614,-11.4130059496314496,-0.07659228
BTC/USDT:USDT,1065025106,2024-10-07 09:45:15.662,1728265515662,buy,63824.7,1.0,638.247,-13.2997736079033579,-0.1276494
BTC/USDT:USDT,1065035732,2024-10-07 10:00:17.384,1728266417384,buy,63851.8,0.7,446.9626,0,-0.08939252
BTC/USDT:USDT,1065442988,2024-10-07 18:57:02.178,1728298622178,sell,62896.2,1.3,817.6506,-9.4747,-0.16353012
BTC/USDT:USDT,1065489949,2024-10-07 19:31:14.359,1728300674359,sell,62762.3,1.0,627.623,0,-0.1255246
BTC/USDT:USDT,1065787803,2024-10-07 22:30:29.344,1728311429344,buy,64239.6,0.7,449.6772,-10.1248,-0.08993544
BTC/USDT:USDT,1065810342,2024-10-07 22:40:23.736,1728312023736,buy,64216.7,0.6,385.3002,-8.541,-0.07706004
BTC/USDT:USDT,1065835016,2024-10-07 22:50:34.637,1728312634637,buy,64093.7,1.0,640.937,0,-0.1281874
BTC/USDT:USDT,1066101641,2024-10-08 02:50:16.221,1728327016221,sell,62811.7,0.7,439.6819,-8.974,-0.08793638
BTC/USDT:USDT,1066125108,2024-10-08 03:00:14.180,1728327614180,sell,62897.1,0.6,377.3826,-3.5898,-0.07547652
BTC/USDT:USDT,1066477227,2024-10-08 09:55:15.454,1728352515454,sell,62624.3,0.7,438.3701,0,-0.08767402
BTC/USDT:USDT,1066486041,2024-10-08 10:10:40.240,1728353440240,sell,62674.0,1.7,1065.458,0,-0.2130916
BTC/USDT:USDT,1067219221,2024-10-08 23:40:17.952,1728402017952,sell,62163.1,0.7,435.1417,0,-0.08702834
BTC/USDT:USDT,1067427375,2024-10-09 03:00:35.644,1728414035644,sell,62101.2,0.6,372.6072,0,-0.07452144
BTC/USDT:USDT,1067791474,2024-10-09 15:30:35.081,1728459035081,sell,62246.2,0.7,435.7234,0,-0.08714468
BTC/USDT:USDT,1067850469,2024-10-09 17:45:30.054,1728467130054,sell,62229.6,0.6,373.3776,0,-0.07467552
BTC/USDT:USDT,1067875256,2024-10-09 19:06:04.381,1728471964381,sell,62145.4,0.7,435.0178,0,-0.08700356
BTC/USDT:USDT,1068289703,2024-10-10 00:40:40.589,1728492040589,sell,61893.1,0.7,433.2517,0,-0.08665034
BTC/USDT:USDT,1068316067,2024-10-10 01:16:11.278,1728494171278,sell,61869.2,0.7,433.0844,0,-0.08661688
BTC/USDT:USDT,1068604097,2024-10-10 05:00:16.687,1728507616687,sell,60381.7,0.9,543.4353,0,-0.10868706
BTC/USDT:USDT,1068709150,2024-10-10 07:35:37.560,1728516937560,sell,60703.1,0.7,424.9217,0,-0.08498434
BTC/USDT:USDT,1068790494,2024-10-10 09:20:44.077,1728523244077,sell,60648.5,0.7,424.5395,0,-0.0849079
BTC/USDT:USDT,1069261653,2024-10-10 21:30:14.710,1728567014710,buy,61095.5,1.4,855.337,11.1648123711340206,-0.1710674
BTC/USDT:USDT,1069261654,2024-10-10 21:30:14.714,1728567014714,buy,61095.5,0.5,305.4775,3.9874329896907217,-0.0610955
BTC/USDT:USDT,1069608268,2024-10-11 01:16:10.600,1728580570600,sell,60145.2,0.6,360.8712,0,-0.07217424
BTC/USDT:USDT,1069771599,2024-10-11 02:10:18.402,1728583818402,sell,59145.8,0.9,532.3122,0,-0.10646244
BTC/USDT:USDT,1069794131,2024-10-11 02:15:15.290,1728584115290,sell,59200.4,0.7,414.4028,0,-0.08288056
BTC/USDT:USDT,1069867723,2024-10-11 02:51:08.104,1728586268104,sell,59223.0,0.7,414.561,0,-0.0829122
BTC/USDT:USDT,1070274376,2024-10-11 12:40:20.706,1728621620706,buy,60621.5,2.1,1273.0515,12.4232967048848637,-0.2546103
BTC/USDT:USDT,1070439666,2024-10-11 18:05:19.130,1728641119130,buy,61185.7,0.4,244.7428,0.1095422295018788,-0.04894856
BTC/USDT:USDT,1070439667,2024-10-11 18:05:19.133,1728641119133,buy,61185.7,0.1,61.1857,0.0273855573754697,-0.01223714
BTC/USDT:USDT,1070623021,2024-10-11 21:26:10.561,1728653170561,buy,61419.7,0.7,429.9379,-1.4463010983717121,-0.08598758
BTC/USDT:USDT,1070727748,2024-10-11 22:05:17.465,1728655517465,buy,61770.6,2.4,1482.4944,-13.3803466229887272,-0.29649888
BTC/USDT:USDT,1070783362,2024-10-11 22:36:11.288,1728657371288,buy,61880.9,0.7,433.1663,-4.6747010983717121,-0.08663326
BTC/USDT:USDT,1070957048,2024-10-12 00:05:30.681,1728662730681,buy,62262.3,0.1,62.2623,-1.0492144426245303,-0.01245246
BTC/USDT:USDT,1070957049,2024-10-12 00:05:30.685,1728662730685,buy,62262.3,0.9,560.3607,-9.4429299836207727,-0.11207214
BTC/USDT:USDT,1071002801,2024-10-12 00:46:10.576,1728665170576,buy,62414.8,0.7,436.9036,-8.4120010983717121,-0.08738072
BTC/USDT:USDT,1071142166,2024-10-12 02:15:27.869,1728670527869,buy,62778.0,2.6,1632.228,-40.6877755082377878,-0.3264456
BTC/USDT:USDT,1071156196,2024-10-12 02:35:19.227,1728671719227,buy,62811.1,1.9,1193.4109,0,-0.23868218
BTC/USDT:USDT,1071283177,2024-10-12 04:00:32.712,1728676832712,buy,63063.5,0.7,441.4445,0,-0.0882889
BTC/USDT:USDT,1071357332,2024-10-12 06:20:30.111,1728685230111,buy,62569.7,0.6,375.4182,0,-0.07508364
BTC/USDT:USDT,1072229867,2024-10-13 13:18:25.370,1728796705370,sell,62881.2,0.9,565.9308,0.54135,-0.11318616
BTC/USDT:USDT,1072512743,2024-10-13 23:05:36.743,1728831936743,sell,62322.4,0.7,436.2568,-3.49055,-0.08725136
BTC/USDT:USDT,1072583904,2024-10-13 23:58:30.852,1728835110852,sell,62238.3,1.3,809.0979,-7.57575,-0.16181958
BTC/USDT:USDT,1073145666,2024-10-14 11:45:16.045,1728877516045,buy,64086.4,1.6,1025.3824,0,-0.20507648
BTC/USDT:USDT,1073169745,2024-10-14 11:50:37.250,1728877837250,buy,64187.7,0.6,385.1262,0,-0.07702524
BTC/USDT:USDT,1073228320,2024-10-14 12:05:30.043,1728878730043,buy,64382.7,1.0,643.827,0,-0.1287654
BTC/USDT:USDT,1073243733,2024-10-14 12:10:18.399,1728879018399,buy,64178.6,0.6,385.0716,0,-0.07701432
BTC/USDT:USDT,1073261182,2024-10-14 12:20:22.230,1728879622230,buy,64207.4,0.7,449.4518,0,-0.08989036
BTC/USDT:USDT,1073571043,2024-10-14 16:21:12.314,1728894072314,buy,64682.7,0.6,388.0962,0,-0.07761924
BTC/USDT:USDT,1073778935,2024-10-14 18:57:02.593,1728903422593,buy,64876.8,0.6,389.2608,0,-0.07785216
BTC/USDT:USDT,1074299299,2024-10-14 23:05:14.433,1728918314433,buy,65902.0,0.6,395.412,0,-0.0790824
BTC/USDT:USDT,1075154511,2024-10-15 16:30:22.013,1728981022013,sell,65782.8,1.3,855.1764,18.0372340909090909,-0.17103528
BTC/USDT:USDT,1075733771,2024-10-15 22:20:14.859,1729002014859,buy,67068.3,0.6,402.4098,0,-0.08048196
BTC/USDT:USDT,1075957915,2024-10-15 22:45:21.442,1729003521442,sell,65429.1,0.9,588.8619,6.8575600539291217,-0.11777238
BTC/USDT:USDT,1076016880,2024-10-15 22:50:16.637,1729003816637,sell,65932.0,1.3,857.116,16.4430645223420647,-0.1714232
BTC/USDT:USDT,1076722463,2024-10-16 03:11:11.938,1729019471938,buy,66790.7,1.5,1001.8605,0,-0.2003721
BTC/USDT:USDT,1077772741,2024-10-16 19:55:17.383,1729079717383,buy,67962.7,0.9,611.6643,0,-0.12233286
BTC/USDT:USDT,1078802419,2024-10-17 13:21:13.211,1729142473211,sell,67374.3,0.9,606.3687,15.2886380654979919,-0.12127374
BTC/USDT:USDT,1079137356,2024-10-17 19:46:11.522,1729165571522,sell,66854.1,0.6,401.1246,7.0712253769986612,-0.08022492
BTC/USDT:USDT,1079166170,2024-10-17 20:20:16.362,1729167616362,sell,67026.3,0.6,402.1578,8.1044253769986612,-0.08043156
BTC/USDT:USDT,1079187014,2024-10-17 20:36:11.822,1729168571822,sell,67025.8,0.6,402.1548,8.1014253769986612,-0.08043096
BTC/USDT:USDT,1079998359,2024-10-18 09:16:12.998,1729214172998,buy,67578.1,1.4,946.0934,0,-0.18921868
BTC/USDT:USDT,1080368663,2024-10-18 14:52:05.598,1729234325598,buy,68062.5,0.6,408.375,0,-0.081675
